Name,Score,Label
NC_058368.1_100143404_100143247_Felis_catus,0.2655,noncoding
NC_058368.1_100944920_100945064_Felis_catus,0.0017,noncoding
NC_058368.1_10339999_10339865_Felis_catus,0.0014,noncoding
NC_058368.1_108744_108897_Felis_catus,0.0604,noncoding
NC_058368.1_11354751_11354850_Felis_catus,0.0036,noncoding
NC_058368.1_113885875_113885734_Felis_catus,0.0005,noncoding
NC_058368.1_114260154_114260058_Felis_catus,0.0003,noncoding
NC_058368.1_114513551_114513398_Felis_catus,0.0159,noncoding
NC_058368.1_114540234_114540317_Felis_catus,0.0008,noncoding
NC_058368.1_1149651_1149772_Felis_catus,0.0004,noncoding
NC_058368.1_115036438_115036639_Felis_catus,0.0269,noncoding
NC_058368.1_116262586_116262412_Felis_catus,0.5595,coding
NC_058368.1_116549380_116549488_Felis_catus,0.1340,noncoding
NC_058368.1_121418686_121418547_Felis_catus,0.0012,noncoding
NC_058368.1_122834981_122834852_Felis_catus,0.8422,coding
NC_058368.1_123601720_123601852_Felis_catus,0.0052,noncoding
NC_058368.1_127209649_127209560_Felis_catus,0.0003,noncoding
NC_058368.1_132522425_132522295_Felis_catus,0.9743,coding
NC_058368.1_135820738_135820895_Felis_catus,0.0048,noncoding
NC_058368.1_139073729_139073580_Felis_catus,0.0003,noncoding
NC_058368.1_139486900_139486810_Felis_catus,0.0001,noncoding
NC_058368.1_141985495_141985332_Felis_catus,0.1335,noncoding
NC_058368.1_144199406_144199290_Felis_catus,0.1461,noncoding
NC_058368.1_1476164_1476058_Felis_catus,0.0003,noncoding
NC_058368.1_172162181_172162292_Felis_catus,0.0200,noncoding
NC_058368.1_172841533_172841652_Felis_catus,0.0151,noncoding
NC_058368.1_174607086_174606873_Felis_catus,0.9849,coding
NC_058368.1_176376836_176376741_Felis_catus,0.1466,noncoding
NC_058368.1_178153059_178152976_Felis_catus,0.0412,noncoding
NC_058368.1_186062362_186062255_Felis_catus,0.0111,noncoding
NC_058368.1_187313362_187313448_Felis_catus,0.0009,noncoding
NC_058368.1_187589220_187589352_Felis_catus,0.9864,coding
NC_058368.1_189823176_189823285_Felis_catus,0.0004,noncoding
NC_058368.1_192327387_192327550_Felis_catus,0.0007,noncoding
NC_058368.1_195468379_195468549_Felis_catus,0.9843,coding
NC_058368.1_195674942_195675074_Felis_catus,0.0015,noncoding
NC_058368.1_197344342_197344427_Felis_catus,0.0011,noncoding
NC_058368.1_209242684_209242800_Felis_catus,0.0042,noncoding
NC_058368.1_210817187_210817016_Felis_catus,0.0009,noncoding
NC_058368.1_211304612_211304762_Felis_catus,0.1011,noncoding
NC_058368.1_211471101_211470951_Felis_catus,0.3869,noncoding
NC_058368.1_211831080_211831224_Felis_catus,0.2611,noncoding
NC_058368.1_212139249_212139419_Felis_catus,0.0014,noncoding
NC_058368.1_218669458_218670340_Felis_catus,0.9995,coding
NC_058368.1_21920699_21920840_Felis_catus,0.0078,noncoding
NC_058368.1_227532305_227532156_Felis_catus,0.0480,noncoding
NC_058368.1_228160298_228160522_Felis_catus,0.1453,noncoding
NC_058368.1_235549112_235548974_Felis_catus,0.0037,noncoding
NC_058368.1_24429895_24429808_Felis_catus,0.0005,noncoding
NC_058368.1_24983098_24983259_Felis_catus,0.0002,noncoding
NC_058368.1_25016218_25016410_Felis_catus,0.2871,noncoding
NC_058368.1_28922554_28922664_Felis_catus,0.0007,noncoding
NC_058368.1_36138269_36138141_Felis_catus,0.0004,noncoding
NC_058368.1_46256226_46256082_Felis_catus,0.0008,noncoding
NC_058368.1_51189148_51189025_Felis_catus,0.0008,noncoding
NC_058368.1_52701643_52701507_Felis_catus,0.0005,noncoding
NC_058368.1_5720500_5720605_Felis_catus,0.0015,noncoding
NC_058368.1_6469301_6469419_Felis_catus,0.0002,noncoding
NC_058368.1_67355289_67355371_Felis_catus,0.0005,noncoding
NC_058368.1_70915411_70915048_Felis_catus,0.9767,coding
NC_058368.1_72123430_72123293_Felis_catus,0.0039,noncoding
NC_058368.1_82070506_82070669_Felis_catus,0.0045,noncoding
NC_058368.1_82335840_82335678_Felis_catus,0.2896,noncoding
NC_058368.1_87415496_87415325_Felis_catus,0.0383,noncoding
NC_058368.1_87866546_87866464_Felis_catus,0.0009,noncoding
NC_058368.1_9533893_9533787_Felis_catus,0.0008,noncoding
NC_058369.1_10170702_10170849_Felis_catus,0.9923,coding
NC_058369.1_101763682_101763769_Felis_catus,0.0017,noncoding
NC_058369.1_10331009_10330773_Felis_catus,0.7986,coding
NC_058369.1_11366856_11366725_Felis_catus,0.5106,coding
NC_058369.1_12296002_12295858_Felis_catus,0.2906,noncoding
NC_058369.1_12351443_12351298_Felis_catus,0.0195,noncoding
NC_058369.1_125610264_125610164_Felis_catus,0.0008,noncoding
NC_058369.1_12707516_12707350_Felis_catus,0.9978,coding
NC_058369.1_12937217_12937025_Felis_catus,0.9864,coding
NC_058369.1_13417351_13417606_Felis_catus,0.2014,noncoding
NC_058369.1_13565318_13565126_Felis_catus,0.0284,noncoding
NC_058369.1_13576224_13576018_Felis_catus,0.0021,noncoding
NC_058369.1_139601925_139601797_Felis_catus,0.0011,noncoding
NC_058369.1_140810418_140810775_Felis_catus,0.9440,coding
NC_058369.1_145194018_145193897_Felis_catus,0.0002,noncoding
NC_058369.1_146136242_146136029_Felis_catus,0.0095,noncoding
NC_058369.1_146400821_146400912_Felis_catus,0.2369,noncoding
NC_058369.1_148323541_148323358_Felis_catus,0.9691,coding
NC_058369.1_150665936_150665764_Felis_catus,0.7651,coding
NC_058369.1_151137441_151137321_Felis_catus,0.1283,noncoding
NC_058369.1_153033853_153033751_Felis_catus,0.5817,coding
NC_058369.1_153604150_153603933_Felis_catus,0.9962,coding
NC_058369.1_153610054_153609960_Felis_catus,0.0027,noncoding
NC_058369.1_154597034_154597165_Felis_catus,0.9213,coding
NC_058369.1_154668047_154667905_Felis_catus,0.9812,coding
NC_058369.1_154741843_154741725_Felis_catus,0.9649,coding
NC_058369.1_15557252_15557380_Felis_catus,0.0008,noncoding
NC_058369.1_155972863_155972667_Felis_catus,0.0917,noncoding
NC_058369.1_156879842_156880021_Felis_catus,0.0038,noncoding
NC_058369.1_160370390_160370534_Felis_catus,0.0082,noncoding
NC_058369.1_162310556_162310710_Felis_catus,0.0040,noncoding
NC_058369.1_163324861_163324754_Felis_catus,0.0106,noncoding
NC_058369.1_163474157_163473983_Felis_catus,0.0130,noncoding
NC_058369.1_163982066_163982222_Felis_catus,0.0004,noncoding
NC_058369.1_164652416_164652512_Felis_catus,0.0091,noncoding
NC_058369.1_166177501_166177600_Felis_catus,0.0014,noncoding
NC_058369.1_16867725_16867853_Felis_catus,0.1805,noncoding
NC_058369.1_168992038_168991903_Felis_catus,0.0272,noncoding
NC_058369.1_17668550_17668669_Felis_catus,0.2419,noncoding
NC_058369.1_17903560_17903447_Felis_catus,0.0373,noncoding
NC_058369.1_18290538_18290412_Felis_catus,0.0776,noncoding
NC_058369.1_18424421_18424229_Felis_catus,0.0066,noncoding
NC_058369.1_18757658_18757739_Felis_catus,0.0002,noncoding
NC_058369.1_18772769_18772943_Felis_catus,0.0228,noncoding
NC_058369.1_19071734_19071832_Felis_catus,0.0105,noncoding
NC_058369.1_20667425_20667530_Felis_catus,0.0002,noncoding
NC_058369.1_21289481_21289328_Felis_catus,0.0004,noncoding
NC_058369.1_25584906_25584711_Felis_catus,0.0006,noncoding
NC_058369.1_25635943_25635773_Felis_catus,0.3577,noncoding
NC_058369.1_26150677_26150815_Felis_catus,0.0077,noncoding
NC_058369.1_26186686_26186572_Felis_catus,0.0003,noncoding
NC_058369.1_34663773_34663657_Felis_catus,0.0007,noncoding
NC_058369.1_38388531_38388348_Felis_catus,0.4150,noncoding
NC_058369.1_39892025_39891897_Felis_catus,0.0016,noncoding
NC_058369.1_41294467_41294232_Felis_catus,0.5281,coding
NC_058369.1_447851_448035_Felis_catus,0.9901,coding
NC_058369.1_464225_464350_Felis_catus,0.0084,noncoding
NC_058369.1_46429481_46429623_Felis_catus,0.3820,noncoding
NC_058369.1_4653246_4653153_Felis_catus,0.1779,noncoding
NC_058369.1_4680852_4681040_Felis_catus,0.8176,coding
NC_058369.1_51356654_51356750_Felis_catus,0.0003,noncoding
NC_058369.1_52160788_52160892_Felis_catus,0.0003,noncoding
NC_058369.1_5259142_5259310_Felis_catus,0.0071,noncoding
NC_058369.1_53234602_53234463_Felis_catus,0.2060,noncoding
NC_058369.1_545161_545045_Felis_catus,0.6891,coding
NC_058369.1_55439947_55439812_Felis_catus,0.0013,noncoding
NC_058369.1_56025990_56026086_Felis_catus,0.0048,noncoding
NC_058369.1_5784665_5784761_Felis_catus,0.0699,noncoding
NC_058369.1_5839175_5839323_Felis_catus,0.0007,noncoding
NC_058369.1_59677801_59677665_Felis_catus,0.1813,noncoding
NC_058369.1_60744698_60744792_Felis_catus,0.0105,noncoding
NC_058369.1_61784881_61784676_Felis_catus,0.0004,noncoding
NC_058369.1_61837124_61836977_Felis_catus,0.9587,coding
NC_058369.1_70155111_70155294_Felis_catus,0.0202,noncoding
NC_058369.1_7523720_7523607_Felis_catus,0.0020,noncoding
NC_058369.1_76537410_76537755_Felis_catus,0.0019,noncoding
NC_058369.1_77229668_77229751_Felis_catus,0.0002,noncoding
NC_058369.1_7771156_7771026_Felis_catus,0.0004,noncoding
NC_058369.1_78041873_78041726_Felis_catus,0.0327,noncoding
NC_058369.1_7950460_7950120_Felis_catus,0.0026,noncoding
NC_058369.1_8004683_8004768_Felis_catus,0.0233,noncoding
NC_058369.1_82002697_82002602_Felis_catus,0.0012,noncoding
NC_058369.1_82013949_82013820_Felis_catus,0.0506,noncoding
NC_058369.1_8392672_8392795_Felis_catus,0.0114,noncoding
NC_058369.1_86818329_86818212_Felis_catus,0.0023,noncoding
NC_058369.1_95565003_95565107_Felis_catus,0.2878,noncoding
NC_058369.1_96740917_96741058_Felis_catus,0.1370,noncoding
NC_058369.1_96820261_96820383_Felis_catus,0.0007,noncoding
NC_058369.1_9890785_9890478_Felis_catus,0.9993,coding
NC_058369.1_9932295_9932457_Felis_catus,0.9155,coding
NC_058370.1_101336856_101337025_Felis_catus,0.0888,noncoding
NC_058370.1_102895241_102895351_Felis_catus,0.0011,noncoding
NC_058370.1_110165162_110165291_Felis_catus,0.0005,noncoding
NC_058370.1_114045126_114044992_Felis_catus,0.0390,noncoding
NC_058370.1_114319717_114319630_Felis_catus,0.0050,noncoding
NC_058370.1_117837445_117837335_Felis_catus,0.0010,noncoding
NC_058370.1_118605430_118605190_Felis_catus,0.9878,coding
NC_058370.1_118752914_118752797_Felis_catus,0.0005,noncoding
NC_058370.1_118781350_118781186_Felis_catus,0.9739,coding
NC_058370.1_119454178_119453997_Felis_catus,0.3816,noncoding
NC_058370.1_119655518_119655391_Felis_catus,0.9792,coding
NC_058370.1_121606946_121606762_Felis_catus,0.9563,coding
NC_058370.1_12474773_12474978_Felis_catus,0.0012,noncoding
NC_058370.1_12517716_12517626_Felis_catus,0.0003,noncoding
NC_058370.1_12533599_12533396_Felis_catus,0.0268,noncoding
NC_058370.1_126794413_126794550_Felis_catus,0.0001,noncoding
NC_058370.1_128543970_128543823_Felis_catus,0.9902,coding
NC_058370.1_13235100_13235002_Felis_catus,0.2940,noncoding
NC_058370.1_133206619_133206462_Felis_catus,0.0008,noncoding
NC_058370.1_133559841_133559688_Felis_catus,0.0001,noncoding
NC_058370.1_139372969_139373091_Felis_catus,0.0123,noncoding
NC_058370.1_1849827_1849691_Felis_catus,0.0058,noncoding
NC_058370.1_19085832_19085709_Felis_catus,0.9334,coding
NC_058370.1_19453847_19453946_Felis_catus,0.0019,noncoding
NC_058370.1_21471564_21471762_Felis_catus,0.0370,noncoding
NC_058370.1_21760473_21760352_Felis_catus,0.3660,noncoding
NC_058370.1_22419310_22419433_Felis_catus,0.0005,noncoding
NC_058370.1_23588489_23588647_Felis_catus,0.0067,noncoding
NC_058370.1_23790976_23791851_Felis_catus,0.9994,coding
NC_058370.1_24672199_24672074_Felis_catus,0.0274,noncoding
NC_058370.1_26418463_26418299_Felis_catus,0.0112,noncoding
NC_058370.1_26938090_26937925_Felis_catus,0.0012,noncoding
NC_058370.1_28363054_28363204_Felis_catus,0.1743,noncoding
NC_058370.1_29890928_29890761_Felis_catus,0.3796,noncoding
