Name,Score,Label
OffNeg_NC_054857.1_3687631_3687823_Aspergillus_puulaauensis_revComp,0.0005,noncoding
OffPos_NC_054860.1_677384_677823_Aspergillus_puulaauensis_revComp,0.0002,noncoding
NC_054857.1_5140064_5139491_Aspergillus_puulaauensis_revComp,0.7505,coding
Shuf_NC_054859.1_1537826_1537944_Aspergillus_puulaauensis_revComp,0.0023,noncoding
Shuf_NC_054862.1_1229956_1229844_Aspergillus_puulaauensis_revComp,0.0002,noncoding
OffNeg_NC_054862.1_3116090_3115635_Aspergillus_puulaauensis_revComp,0.0032,noncoding
OffPos_NC_054857.1_4378005_4378125_Aspergillus_puulaauensis_revComp,0.0004,noncoding
NC_054864.1_1407219_1407045_Aspergillus_puulaauensis_revComp,0.0001,noncoding
OffNeg_NC_054861.1_4041175_4041392_Aspergillus_puulaauensis_revComp,0.0010,noncoding
NC_054857.1_4503113_4504056_Aspergillus_puulaauensis_revComp,0.1277,noncoding
OffNeg_NC_054861.1_2641279_2641418_Aspergillus_puulaauensis_revComp,0.0010,noncoding
NC_054858.1_284315_285029_Aspergillus_puulaauensis_revComp,0.0020,noncoding
OffPos_NC_054862.1_2923423_2924606_Aspergillus_puulaauensis_revComp,0.1009,noncoding
NC_054859.1_2323240_2323341_Aspergillus_puulaauensis_revComp,0.0005,noncoding
OffNeg_NC_054860.1_912082_912268_Aspergillus_puulaauensis_revComp,0.0007,noncoding
OffPos_NC_054858.1_860099_859107_Aspergillus_puulaauensis_revComp,0.0149,noncoding
NC_054860.1_654283_654061_Aspergillus_puulaauensis_revComp,0.0014,noncoding
OffNeg_NC_054860.1_3508585_3508686_Aspergillus_puulaauensis_revComp,0.0731,noncoding
OffPos_NC_054861.1_3093049_3092855_Aspergillus_puulaauensis_revComp,0.0004,noncoding
OffNeg_NC_054857.1_4877398_4877068_Aspergillus_puulaauensis_revComp,0.0003,noncoding
NC_054860.1_2660251_2660020_Aspergillus_puulaauensis_revComp,0.0071,noncoding
OffPos_NC_054860.1_2600966_2601408_Aspergillus_puulaauensis_revComp,0.0003,noncoding
OffPos_NC_054857.1_5824477_5824642_Aspergillus_puulaauensis_revComp,0.0011,noncoding
OffPos_NC_054863.1_684780_685586_Aspergillus_puulaauensis_revComp,0.0003,noncoding
OffPos_NC_054859.1_274498_274721_Aspergillus_puulaauensis_revComp,0.0046,noncoding
NC_054858.1_48650_48864_Aspergillus_puulaauensis_revComp,0.0787,noncoding
NC_054860.1_1988396_1989461_Aspergillus_puulaauensis_revComp,0.0028,noncoding
OffNeg_NC_054857.1_3062689_3062778_Aspergillus_puulaauensis_revComp,0.0016,noncoding
OffPos_NC_054861.1_4062017_4062604_Aspergillus_puulaauensis_revComp,0.0044,noncoding
Shuf_NC_054858.1_305736_305911_Aspergillus_puulaauensis_revComp,0.0018,noncoding
Shuf_NC_054859.1_3748712_3748911_Aspergillus_puulaauensis_revComp,0.0006,noncoding
OffNeg_NC_054863.1_1602291_1602724_Aspergillus_puulaauensis_revComp,0.0501,noncoding
OffNeg_NC_054862.1_989615_990377_Aspergillus_puulaauensis_revComp,0.0016,noncoding
OffPos_NC_054858.1_124772_124433_Aspergillus_puulaauensis_revComp,0.0280,noncoding
OffNeg_NC_054863.1_1264024_1264111_Aspergillus_puulaauensis_revComp,0.0009,noncoding
OffNeg_NC_054858.1_1092994_1093079_Aspergillus_puulaauensis_revComp,0.1095,noncoding
OffNeg_NC_054862.1_410627_410963_Aspergillus_puulaauensis_revComp,0.0004,noncoding
Shuf_NC_054863.1_1759690_1759835_Aspergillus_puulaauensis_revComp,0.0001,noncoding
OffPos_NC_054857.1_3877031_3876739_Aspergillus_puulaauensis_revComp,0.0068,noncoding
Shuf_NC_054858.1_580034_581129_Aspergillus_puulaauensis_revComp,0.0007,noncoding
OffNeg_NC_054862.1_1447374_1448367_Aspergillus_puulaauensis_revComp,0.8340,coding
OffPos_NC_054857.1_300743_300841_Aspergillus_puulaauensis_revComp,0.0002,noncoding
NC_054862.1_105806_105679_Aspergillus_puulaauensis_revComp,0.0008,noncoding
OffPos_NC_054864.1_2098595_2098508_Aspergillus_puulaauensis_revComp,0.0002,noncoding
OffPos_NC_054860.1_914265_914480_Aspergillus_puulaauensis_revComp,0.0003,noncoding
Shuf_NC_054861.1_2904237_2904604_Aspergillus_puulaauensis_revComp,0.0014,noncoding
NC_054860.1_3992945_3992860_Aspergillus_puulaauensis_revComp,0.0002,noncoding
OffPos_NC_054859.1_1082673_1082460_Aspergillus_puulaauensis_revComp,0.0017,noncoding
OffPos_NC_054863.1_370913_370413_Aspergillus_puulaauensis_revComp,0.0008,noncoding
OffPos_NC_054862.1_504328_503950_Aspergillus_puulaauensis_revComp,0.0475,noncoding
OffPos_NC_054858.1_3429858_3429511_Aspergillus_puulaauensis_revComp,0.1526,noncoding
NC_054860.1_2177184_2176969_Aspergillus_puulaauensis_revComp,0.0101,noncoding
OffNeg_NC_054858.1_2060888_2060705_Aspergillus_puulaauensis_revComp,0.0200,noncoding
NC_054858.1_4357612_4357822_Aspergillus_puulaauensis_revComp,0.0006,noncoding
NC_054860.1_1885525_1885321_Aspergillus_puulaauensis_revComp,0.1638,noncoding
NC_054862.1_1925380_1925785_Aspergillus_puulaauensis_revComp,0.5563,coding
OffPos_NC_054857.1_3183845_3183685_Aspergillus_puulaauensis_revComp,0.0002,noncoding
OffPos_NC_054863.1_2749679_2749447_Aspergillus_puulaauensis_revComp,0.0006,noncoding
NC_054858.1_4777919_4778476_Aspergillus_puulaauensis_revComp,0.0190,noncoding
Shuf_NC_054859.1_211106_211799_Aspergillus_puulaauensis_revComp,0.0003,noncoding
OffNeg_NC_054862.1_743834_744007_Aspergillus_puulaauensis_revComp,0.0005,noncoding
OffPos_NC_054859.1_1491334_1491212_Aspergillus_puulaauensis_revComp,0.0001,noncoding
Shuf_NC_054859.1_2473125_2473209_Aspergillus_puulaauensis_revComp,0.0002,noncoding
OffPos_NC_054863.1_2667166_2668232_Aspergillus_puulaauensis_revComp,0.0011,noncoding
OffPos_NC_054863.1_2101127_2100838_Aspergillus_puulaauensis_revComp,0.0346,noncoding
OffNeg_NC_054863.1_1676960_1675847_Aspergillus_puulaauensis_revComp,0.0233,noncoding
Shuf_NC_054858.1_2097259_2097883_Aspergillus_puulaauensis_revComp,0.0011,noncoding
NC_054859.1_4181284_4180764_Aspergillus_puulaauensis_revComp,0.3356,noncoding
NC_054861.1_2260078_2260381_Aspergillus_puulaauensis_revComp,0.0079,noncoding
OffPos_NC_054859.1_3940916_3941102_Aspergillus_puulaauensis_revComp,0.0006,noncoding
OffNeg_NC_054859.1_1819969_1820119_Aspergillus_puulaauensis_revComp,0.0003,noncoding
Shuf_NC_054862.1_1696334_1696700_Aspergillus_puulaauensis_revComp,0.0009,noncoding
OffPos_NC_054860.1_1592990_1593085_Aspergillus_puulaauensis_revComp,0.0002,noncoding
Shuf_NC_054861.1_2007630_2006732_Aspergillus_puulaauensis_revComp,0.0021,noncoding
NC_054860.1_1816836_1817018_Aspergillus_puulaauensis_revComp,0.4944,noncoding
OffNeg_NC_054860.1_4197288_4197755_Aspergillus_puulaauensis_revComp,0.9104,coding
OffPos_NC_054860.1_2392356_2392133_Aspergillus_puulaauensis_revComp,0.0253,noncoding
NC_054859.1_657603_657447_Aspergillus_puulaauensis_revComp,0.0006,noncoding
Shuf_NC_054858.1_4072886_4072105_Aspergillus_puulaauensis_revComp,0.0043,noncoding
NC_054857.1_5498959_5499218_Aspergillus_puulaauensis_revComp,0.0134,noncoding
NC_054860.1_2392356_2392133_Aspergillus_puulaauensis_revComp,0.2450,noncoding
OffPos_NC_054860.1_1816836_1817018_Aspergillus_puulaauensis_revComp,0.0001,noncoding
OffNeg_NC_054862.1_3524945_3524786_Aspergillus_puulaauensis_revComp,0.0006,noncoding
OffNeg_NC_054862.1_2660075_2660306_Aspergillus_puulaauensis_revComp,0.5073,coding
OffPos_NC_054857.1_5498959_5499218_Aspergillus_puulaauensis_revComp,0.0084,noncoding
Shuf_NC_054859.1_4016242_4016052_Aspergillus_puulaauensis_revComp,0.0002,noncoding
NC_054860.1_1592990_1593085_Aspergillus_puulaauensis_revComp,0.0240,noncoding
NC_054857.1_462130_462661_Aspergillus_puulaauensis_revComp,0.0044,noncoding
Shuf_NC_054863.1_2052034_2051234_Aspergillus_puulaauensis_revComp,0.1456,noncoding
OffNeg_NC_054863.1_2567235_2567481_Aspergillus_puulaauensis_revComp,0.7642,coding
OffPos_NC_054859.1_4181284_4180764_Aspergillus_puulaauensis_revComp,0.0010,noncoding
Shuf_NC_054860.1_3705716_3705818_Aspergillus_puulaauensis_revComp,0.1228,noncoding
NC_054859.1_3940916_3941102_Aspergillus_puulaauensis_revComp,0.0033,noncoding
OffNeg_NC_054860.1_3642042_3642152_Aspergillus_puulaauensis_revComp,0.0002,noncoding
OffPos_NC_054861.1_2260078_2260381_Aspergillus_puulaauensis_revComp,0.0003,noncoding
NC_054863.1_2667166_2668232_Aspergillus_puulaauensis_revComp,0.9864,coding
NC_054859.1_1491334_1491212_Aspergillus_puulaauensis_revComp,0.0167,noncoding
OffNeg_NC_054859.1_2922979_2922867_Aspergillus_puulaauensis_revComp,0.0002,noncoding
Shuf_NC_054861.1_1169644_1169893_Aspergillus_puulaauensis_revComp,0.0034,noncoding
Shuf_NC_054860.1_2701083_2702091_Aspergillus_puulaauensis_revComp,0.0027,noncoding
OffNeg_NC_054857.1_214391_214616_Aspergillus_puulaauensis_revComp,0.0009,noncoding
NC_054863.1_2101127_2100838_Aspergillus_puulaauensis_revComp,0.0006,noncoding
OffNeg_NC_054863.1_87582_88659_Aspergillus_puulaauensis_revComp,0.1452,noncoding
OffPos_NC_054858.1_4777919_4778476_Aspergillus_puulaauensis_revComp,0.2439,noncoding
OffNeg_NC_054857.1_670993_671405_Aspergillus_puulaauensis_revComp,0.0082,noncoding
NC_054863.1_2749679_2749447_Aspergillus_puulaauensis_revComp,0.0016,noncoding
OffNeg_NC_054864.1_2720733_2721055_Aspergillus_puulaauensis_revComp,0.0131,noncoding
NC_054857.1_3183845_3183685_Aspergillus_puulaauensis_revComp,0.0024,noncoding
OffPos_NC_054862.1_1925380_1925785_Aspergillus_puulaauensis_revComp,0.0004,noncoding
Shuf_NC_054864.1_164196_163667_Aspergillus_puulaauensis_revComp,0.0006,noncoding
NC_054857.1_515639_516220_Aspergillus_puulaauensis_revComp,0.0217,noncoding
OffPos_NC_054860.1_1885525_1885321_Aspergillus_puulaauensis_revComp,0.0053,noncoding
OffPos_NC_054858.1_4357612_4357822_Aspergillus_puulaauensis_revComp,0.0024,noncoding
NC_054858.1_3429858_3429511_Aspergillus_puulaauensis_revComp,0.0242,noncoding
OffNeg_NC_054861.1_1645876_1646139_Aspergillus_puulaauensis_revComp,0.0002,noncoding
OffPos_NC_054860.1_2177184_2176969_Aspergillus_puulaauensis_revComp,0.0146,noncoding
Shuf_NC_054859.1_4257679_4257812_Aspergillus_puulaauensis_revComp,0.0002,noncoding
OffPos_NC_054860.1_3992945_3992860_Aspergillus_puulaauensis_revComp,0.0001,noncoding
NC_054859.1_1082673_1082460_Aspergillus_puulaauensis_revComp,0.0005,noncoding
OffNeg_NC_054862.1_1076499_1076133_Aspergillus_puulaauensis_revComp,0.3157,noncoding
NC_054864.1_2098595_2098508_Aspergillus_puulaauensis_revComp,0.0038,noncoding
OffNeg_NC_054858.1_5098553_5098304_Aspergillus_puulaauensis_revComp,0.0024,noncoding
NC_054857.1_3877031_3876739_Aspergillus_puulaauensis_revComp,0.0019,noncoding
Shuf_NC_054860.1_2017630_2017871_Aspergillus_puulaauensis_revComp,0.0013,noncoding
OffNeg_NC_054861.1_3613471_3613605_Aspergillus_puulaauensis_revComp,0.0092,noncoding
OffPos_NC_054863.1_87582_88659_Aspergillus_puulaauensis_revComp,0.0098,noncoding
Shuf_NC_054857.1_2524069_2523884_Aspergillus_puulaauensis_revComp,0.0006,noncoding
Shuf_NC_054860.1_449924_450111_Aspergillus_puulaauensis_revComp,0.0002,noncoding
Shuf_NC_054857.1_5955931_5956031_Aspergillus_puulaauensis_revComp,0.0079,noncoding
Shuf_NC_054860.1_4257370_4257264_Aspergillus_puulaauensis_revComp,0.0005,noncoding
OffNeg_NC_054861.1_934388_934508_Aspergillus_puulaauensis_revComp,0.0002,noncoding
OffNeg_NC_054862.1_240348_240257_Aspergillus_puulaauensis_revComp,0.0003,noncoding
NC_054861.1_4062017_4062604_Aspergillus_puulaauensis_revComp,0.2584,noncoding
Shuf_NC_054862.1_2916720_2915700_Aspergillus_puulaauensis_revComp,0.0550,noncoding
OffNeg_NC_054860.1_696166_696484_Aspergillus_puulaauensis_revComp,0.0002,noncoding
Shuf_NC_054857.1_5655997_5656219_Aspergillus_puulaauensis_revComp,0.0915,noncoding
OffPos_NC_054860.1_1988396_1989461_Aspergillus_puulaauensis_revComp,0.0020,noncoding
Shuf_NC_054859.1_624917_625142_Aspergillus_puulaauensis_revComp,0.0053,noncoding
OffNeg_NC_054864.1_2027904_2028316_Aspergillus_puulaauensis_revComp,0.0012,noncoding
NC_054860.1_2600966_2601408_Aspergillus_puulaauensis_revComp,0.0003,noncoding
OffNeg_NC_054862.1_2347596_2348264_Aspergillus_puulaauensis_revComp,0.0032,noncoding
OffPos_NC_054860.1_2660251_2660020_Aspergillus_puulaauensis_revComp,0.0006,noncoding
Shuf_NC_054863.1_552726_552555_Aspergillus_puulaauensis_revComp,0.0002,noncoding
NC_054857.1_5824477_5824642_Aspergillus_puulaauensis_revComp,0.0031,noncoding
OffNeg_NC_054858.1_5031670_5031953_Aspergillus_puulaauensis_revComp,0.0349,noncoding
Shuf_NC_054857.1_2375710_2375627_Aspergillus_puulaauensis_revComp,0.0005,noncoding
OffNeg_NC_054861.1_3482689_3482110_Aspergillus_puulaauensis_revComp,0.0003,noncoding
Shuf_NC_054862.1_2980724_2980148_Aspergillus_puulaauensis_revComp,0.0033,noncoding
NC_054861.1_3093049_3092855_Aspergillus_puulaauensis_revComp,0.0033,noncoding
Shuf_NC_054862.1_2343638_2343383_Aspergillus_puulaauensis_revComp,0.1056,noncoding
Shuf_NC_054863.1_587234_587325_Aspergillus_puulaauensis_revComp,0.0010,noncoding
Shuf_NC_054861.1_1406836_1407042_Aspergillus_puulaauensis_revComp,0.0002,noncoding
OffNeg_NC_054858.1_467064_467798_Aspergillus_puulaauensis_revComp,0.1611,noncoding
OffPos_NC_054857.1_357236_356738_Aspergillus_puulaauensis_revComp,0.0748,noncoding
OffPos_NC_054859.1_2323240_2323341_Aspergillus_puulaauensis_revComp,0.0001,noncoding
