Name,Score,Label
NC_058374.1_141858160_141857991_Felis_catus_revComp,-1.996280,Non-coding
OffPos_NC_058386.1_53534623_53534760_Felis_catus_revComp,-2.145780,Non-coding
OffNeg_NC_058378.1_78594362_78594704_Felis_catus_revComp,-1.298230,Non-coding
OffPos_NC_058377.1_110318666_110318887_Felis_catus_revComp,-2.297710,Non-coding
Shuf_NC_058372.1_40944271_40944393_Felis_catus_revComp,-2.162700,Non-coding
NC_058379.1_32443386_32443302_Felis_catus_revComp,-1.922580,Non-coding
OffPos_NC_058386.1_127236196_127236086_Felis_catus_revComp,-2.096360,Non-coding
OffNeg_NC_058381.1_55328795_55328889_Felis_catus_revComp,-2.070600,Non-coding
OffPos_NC_058375.1_79480113_79480001_Felis_catus_revComp,-2.384770,Non-coding
Shuf_NC_058376.1_2337722_2337613_Felis_catus_revComp,-1.989480,Non-coding
NC_058374.1_107858058_107858187_Felis_catus_revComp,-2.235940,Non-coding
Shuf_NC_058375.1_71562945_71562810_Felis_catus_revComp,-2.256170,Non-coding
OffNeg_NC_058369.1_156879842_156880021_Felis_catus_revComp,-1.840120,Non-coding
Shuf_NC_058374.1_117766455_117766561_Felis_catus_revComp,-2.113800,Non-coding
NC_058385.1_17656701_17656831_Felis_catus_revComp,-2.033660,Non-coding
OffNeg_NC_058379.1_1214706_1214579_Felis_catus_revComp,-2.079730,Non-coding
OffPos_NC_058381.1_25549008_25549092_Felis_catus_revComp,-2.168700,Non-coding
NC_058374.1_56966855_56966551_Felis_catus_revComp,-2.317390,Non-coding
Shuf_NC_058370.1_35333473_35333624_Felis_catus_revComp,-2.281660,Non-coding
OffPos_NC_058368.1_51189148_51189025_Felis_catus_revComp,-2.544420,Non-coding
Shuf_NC_058372.1_124851719_124851848_Felis_catus_revComp,-2.113340,Non-coding
OffPos_NC_058381.1_1820045_1819961_Felis_catus_revComp,-1.819290,Non-coding
OffPos_NC_058372.1_39909320_39908405_Felis_catus_revComp,-0.496630,Non-coding
OffPos_NC_058384.1_63022577_63022754_Felis_catus_revComp,-1.870400,Non-coding
OffNeg_NC_058368.1_197344342_197344427_Felis_catus_revComp,-2.112710,Non-coding
OffPos_NC_058369.1_10170702_10170849_Felis_catus_revComp,-2.086250,Non-coding
OffNeg_NC_058373.1_36087583_36087440_Felis_catus_revComp,-1.989330,Non-coding
OffPos_NC_058374.1_138492231_138492600_Felis_catus_revComp,-1.486100,Non-coding
